_EntriesKey,_Id,_AssetGroup,_Level,_NextAssetGroup,_ReleaseDate,_PrefabName,_ImageUiName,_LevelType,_NeedLevel,_Time,_Cost,_RmCost,_MaterialsId1,_MaterialsNum1,_MaterialsId2,_MaterialsNum2,_MaterialsId3,_MaterialsNum3,_MaterialsId4,_MaterialsNum4,_MaterialsId5,_MaterialsNum5,_EffectId,_EffType1,_EffType2,_EffArgs1,_EffArgs2,_EffArgs3,_CostMaxTime,_CostMax,_MaterialMaxTime,_MaterialMax,_Odds,_StaminaMaxTime,_StaminaMax,_EventEffectType,_EventEffectArgs
10200134,10200134,102001,34,10200135,,102001_IMG_03_01,TW02_102001_IMG_03_01,1,1,43200,5800,0,203007001,1400,0,0,0,0,0,0,0,0,2,1,0,9.5,8,0,0,0,0,0,,0,0,1,170
10200135,10200135,102001,35,0,,102001_IMG_03_01,TW02_102001_IMG_03_01,1,1,43200,6000,0,203007001,1500,0,0,0,0,0,0,0,0,2,1,0,9.5,8.5,0,0,0,0,0,,0,0,1,175
10200200,10200200,102002,0,0,,102002_IMG_01_01,TW02_102002_IMG_01_01,1,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
10190101,10190101,101901,1,10190102,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10190102,10190102,101901,2,10190103,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,3600,5000,0,202003001,10,0,0,0,0,0,0,0,0,2,1,0,1,0.5,0,0,0,0,0,,0,0,0,0
10190103,10190103,101901,3,10190104,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,7200,10000,0,202003001,15,0,0,0,0,204001001,2,0,0,2,1,0,1,1,0,0,0,0,0,,0,0,0,0
10190104,10190104,101901,4,10190105,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,14400,15000,0,202003001,20,0,0,0,0,0,0,0,0,2,1,0,1.5,1,0,0,0,0,0,,0,0,0,0
10190105,10190105,101901,5,10190106,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,28800,20000,0,202003001,25,0,0,0,0,204001001,5,0,0,2,1,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10190106,10190106,101901,6,10190107,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,43200,25000,0,202003001,30,202003002,5,0,0,0,0,0,0,2,1,0,2,1.5,0,0,0,0,0,,0,0,0,0
10190107,10190107,101901,7,10190108,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,57600,30000,0,202003001,35,202003002,10,0,0,204003001,2,0,0,2,1,0,2,2,0,0,0,0,0,,0,0,0,0
10190108,10190108,101901,8,10190109,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,72000,35000,0,202003001,40,202003002,15,0,0,0,0,0,0,2,1,0,2.5,2,0,0,0,0,0,,0,0,0,0
10190109,10190109,101901,9,10190110,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,86400,40000,0,202003001,45,202003002,20,0,0,204003001,5,0,0,2,1,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10190110,10190110,101901,10,10190111,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,100800,50000,0,202003001,50,202003002,25,0,0,0,0,0,0,2,1,0,3,2.5,0,0,0,0,0,,0,0,0,0
10190111,10190111,101901,11,10190112,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,115200,60000,0,202003001,55,202003002,30,202003003,5,204004001,2,0,0,2,1,0,3,3,0,0,0,0,0,,0,0,0,0
10190112,10190112,101901,12,10190113,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,129600,70000,0,202003001,60,202003002,35,202003003,10,0,0,0,0,2,1,0,3.5,3,0,0,0,0,0,,0,0,0,0
10190113,10190113,101901,13,10190114,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,144000,80000,0,202003001,65,202003002,40,202003003,15,204004001,5,0,0,2,1,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10190114,10190114,101901,14,10190115,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,158400,90000,0,202003001,70,202003002,45,202003003,20,0,0,0,0,2,1,0,4,3.5,0,0,0,0,0,,0,0,0,0
10190115,10190115,101901,15,0,,101901_IMG_01_01,TW02_101901_IMG_01_01,1,1,172800,100000,0,202003001,75,202003002,50,202003003,30,204004001,8,0,0,2,1,0,4,4,0,0,0,0,0,,0,0,0,0
10190201,10190201,101902,1,10190202,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10190202,10190202,101902,2,10190203,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,3600,5000,0,202001001,10,0,0,0,0,0,0,0,0,2,2,0,1,0.5,0,0,0,0,0,,0,0,0,0
10190203,10190203,101902,3,10190204,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,7200,10000,0,202001001,15,0,0,0,0,204006001,2,0,0,2,2,0,1,1,0,0,0,0,0,,0,0,0,0
10190204,10190204,101902,4,10190205,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,14400,15000,0,202001001,20,0,0,0,0,0,0,0,0,2,2,0,1.5,1,0,0,0,0,0,,0,0,0,0
10190205,10190205,101902,5,10190206,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,28800,20000,0,202001001,25,0,0,0,0,204006001,5,0,0,2,2,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10190206,10190206,101902,6,10190207,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,43200,25000,0,202001001,30,202001002,5,0,0,0,0,0,0,2,2,0,2,1.5,0,0,0,0,0,,0,0,0,0
10190207,10190207,101902,7,10190208,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,57600,30000,0,202001001,35,202001002,10,0,0,204002001,2,0,0,2,2,0,2,2,0,0,0,0,0,,0,0,0,0
10190208,10190208,101902,8,10190209,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,72000,35000,0,202001001,40,202001002,15,0,0,0,0,0,0,2,2,0,2.5,2,0,0,0,0,0,,0,0,0,0
10190209,10190209,101902,9,10190210,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,86400,40000,0,202001001,45,202001002,20,0,0,204002001,5,0,0,2,2,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10190210,10190210,101902,10,10190211,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,100800,50000,0,202001001,50,202001002,25,0,0,0,0,0,0,2,2,0,3,2.5,0,0,0,0,0,,0,0,0,0
10190211,10190211,101902,11,10190212,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,115200,60000,0,202001001,55,202001002,30,202001003,5,204008001,2,0,0,2,2,0,3,3,0,0,0,0,0,,0,0,0,0
10190212,10190212,101902,12,10190213,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,129600,70000,0,202001001,60,202001002,35,202001003,10,0,0,0,0,2,2,0,3.5,3,0,0,0,0,0,,0,0,0,0
10190213,10190213,101902,13,10190214,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,144000,80000,0,202001001,65,202001002,40,202001003,15,204008001,5,0,0,2,2,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10190214,10190214,101902,14,10190215,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,158400,90000,0,202001001,70,202001002,45,202001003,20,0,0,0,0,2,2,0,4,3.5,0,0,0,0,0,,0,0,0,0
10190215,10190215,101902,15,0,,101902_IMG_01_01,TW02_101902_IMG_01_01,1,1,172800,100000,0,202001001,75,202001002,50,202001003,30,204008001,8,0,0,2,2,0,4,4,0,0,0,0,0,,0,0,0,0
10190301,10190301,101903,1,10190302,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10190302,10190302,101903,2,10190303,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,3600,5000,0,202002001,10,0,0,0,0,0,0,0,0,2,3,0,1,0.5,0,0,0,0,0,,0,0,0,0
10190303,10190303,101903,3,10190304,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,7200,10000,0,202002001,15,0,0,0,0,204001001,2,0,0,2,3,0,1,1,0,0,0,0,0,,0,0,0,0
10190304,10190304,101903,4,10190305,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,14400,15000,0,202002001,20,0,0,0,0,0,0,0,0,2,3,0,1.5,1,0,0,0,0,0,,0,0,0,0
10190305,10190305,101903,5,10190306,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,28800,20000,0,202002001,25,0,0,0,0,204001001,5,0,0,2,3,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10190306,10190306,101903,6,10190307,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,43200,25000,0,202002001,30,202002002,5,0,0,0,0,0,0,2,3,0,2,1.5,0,0,0,0,0,,0,0,0,0
10190307,10190307,101903,7,10190308,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,57600,30000,0,202002001,35,202002002,10,0,0,204002001,2,0,0,2,3,0,2,2,0,0,0,0,0,,0,0,0,0
10190308,10190308,101903,8,10190309,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,72000,35000,0,202002001,40,202002002,15,0,0,0,0,0,0,2,3,0,2.5,2,0,0,0,0,0,,0,0,0,0
10190309,10190309,101903,9,10190310,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,86400,40000,0,202002001,45,202002002,20,0,0,204002001,5,0,0,2,3,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10190310,10190310,101903,10,10190311,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,100800,50000,0,202002001,50,202002002,25,0,0,0,0,0,0,2,3,0,3,2.5,0,0,0,0,0,,0,0,0,0
10190311,10190311,101903,11,10190312,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,115200,60000,0,202002001,55,202002002,30,202002003,5,204012001,2,0,0,2,3,0,3,3,0,0,0,0,0,,0,0,0,0
10190312,10190312,101903,12,10190313,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,129600,70000,0,202002001,60,202002002,35,202002003,10,0,0,0,0,2,3,0,3.5,3,0,0,0,0,0,,0,0,0,0
10190313,10190313,101903,13,10190314,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,144000,80000,0,202002001,65,202002002,40,202002003,15,204012001,5,0,0,2,3,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10190314,10190314,101903,14,10190315,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,158400,90000,0,202002001,70,202002002,45,202002003,20,0,0,0,0,2,3,0,4,3.5,0,0,0,0,0,,0,0,0,0
10190315,10190315,101903,15,10190316,,101903_IMG_01_01,TW02_101903_IMG_01_01,1,1,172800,100000,0,202002001,75,202002002,50,202002003,30,204012001,8,0,0,2,3,0,4,4,0,0,0,0,0,,0,0,0,0
10190401,10190401,101904,1,10190402,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10190402,10190402,101904,2,10190403,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,3600,5000,0,202001001,10,0,0,0,0,0,0,0,0,2,4,0,1,0.5,0,0,0,0,0,,0,0,0,0
10190403,10190403,101904,3,10190404,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,7200,10000,0,202001001,15,0,0,0,0,204001001,2,0,0,2,4,0,1,1,0,0,0,0,0,,0,0,0,0
10190404,10190404,101904,4,10190405,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,14400,15000,0,202001001,20,0,0,0,0,0,0,0,0,2,4,0,1.5,1,0,0,0,0,0,,0,0,0,0
10190405,10190405,101904,5,10190406,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,28800,20000,0,202001001,25,0,0,0,0,204001001,5,0,0,2,4,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10190406,10190406,101904,6,10190407,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,43200,25000,0,202001001,30,202001002,5,0,0,0,0,0,0,2,4,0,2,1.5,0,0,0,0,0,,0,0,0,0
10190407,10190407,101904,7,10190408,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,57600,30000,0,202001001,35,202001002,10,0,0,204006001,2,0,0,2,4,0,2,2,0,0,0,0,0,,0,0,0,0
10190408,10190408,101904,8,10190409,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,72000,35000,0,202001001,40,202001002,15,0,0,0,0,0,0,2,4,0,2.5,2,0,0,0,0,0,,0,0,0,0
10190409,10190409,101904,9,10190410,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,86400,40000,0,202001001,45,202001002,20,0,0,204006001,5,0,0,2,4,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10190410,10190410,101904,10,10190411,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,100800,50000,0,202001001,50,202001002,25,0,0,0,0,0,0,2,4,0,3,2.5,0,0,0,0,0,,0,0,0,0
10190411,10190411,101904,11,10190412,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,115200,60000,0,202001001,55,202001002,30,202001003,5,204018001,2,0,0,2,4,0,3,3,0,0,0,0,0,,0,0,0,0
10190412,10190412,101904,12,10190413,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,129600,70000,0,202001001,60,202001002,35,202001003,10,0,0,0,0,2,4,0,3.5,3,0,0,0,0,0,,0,0,0,0
10190413,10190413,101904,13,10190414,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,144000,80000,0,202001001,65,202001002,40,202001003,15,204018001,5,0,0,2,4,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10190414,10190414,101904,14,10190415,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,158400,90000,0,202001001,70,202001002,45,202001003,20,0,0,0,0,2,4,0,4,3.5,0,0,0,0,0,,0,0,0,0
10190415,10190415,101904,15,10190416,,101904_IMG_01_01,TW02_101904_IMG_01_01,1,1,172800,100000,0,202001001,75,202001002,50,202001003,30,204018001,8,0,0,2,4,0,4,4,0,0,0,0,0,,0,0,0,0
10190501,10190501,101905,1,10190502,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0.5,0.5,0,0,0,0,0,,0,0,0,0
10190502,10190502,101905,2,10190503,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,3600,5000,0,202001001,10,0,0,0,0,0,0,0,0,2,5,0,1,0.5,0,0,0,0,0,,0,0,0,0
10190503,10190503,101905,3,10190504,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,7200,10000,0,202001001,15,0,0,0,0,204001001,2,0,0,2,5,0,1,1,0,0,0,0,0,,0,0,0,0
10190504,10190504,101905,4,10190505,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,14400,15000,0,202001001,20,0,0,0,0,0,0,0,0,2,5,0,1.5,1,0,0,0,0,0,,0,0,0,0
10190505,10190505,101905,5,10190506,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,28800,20000,0,202001001,25,0,0,0,0,204001001,5,0,0,2,5,0,1.5,1.5,0,0,0,0,0,,0,0,0,0
10190506,10190506,101905,6,10190507,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,43200,25000,0,202001001,30,202001002,5,0,0,0,0,0,0,2,5,0,2,1.5,0,0,0,0,0,,0,0,0,0
10190507,10190507,101905,7,10190508,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,57600,30000,0,202001001,35,202001002,10,0,0,204006001,2,0,0,2,5,0,2,2,0,0,0,0,0,,0,0,0,0
10190508,10190508,101905,8,10190509,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,72000,35000,0,202001001,40,202001002,15,0,0,0,0,0,0,2,5,0,2.5,2,0,0,0,0,0,,0,0,0,0
10190509,10190509,101905,9,10190510,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,86400,40000,0,202001001,45,202001002,20,0,0,204006001,5,0,0,2,5,0,2.5,2.5,0,0,0,0,0,,0,0,0,0
10190510,10190510,101905,10,10190511,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,100800,50000,0,202001001,50,202001002,25,0,0,0,0,0,0,2,5,0,3,2.5,0,0,0,0,0,,0,0,0,0
10190511,10190511,101905,11,10190512,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,115200,60000,0,202001001,55,202001002,30,202001003,5,204013001,2,0,0,2,5,0,3,3,0,0,0,0,0,,0,0,0,0
10190512,10190512,101905,12,10190513,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,129600,70000,0,202001001,60,202001002,35,202001003,10,0,0,0,0,2,5,0,3.5,3,0,0,0,0,0,,0,0,0,0
10190513,10190513,101905,13,10190514,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,144000,80000,0,202001001,65,202001002,40,202001003,15,204013001,5,0,0,2,5,0,3.5,3.5,0,0,0,0,0,,0,0,0,0
10190514,10190514,101905,14,10190515,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,158400,90000,0,202001001,70,202001002,45,202001003,20,0,0,0,0,2,5,0,4,3.5,0,0,0,0,0,,0,0,0,0
10190515,10190515,101905,15,10190516,,101905_IMG_01_01,TW02_101905_IMG_01_01,1,1,172800,100000,0,202001001,75,202001002,50,202001003,30,204013001,8,0,0,2,5,0,4,4,0,0,0,0,0,,0,0,0,0
10210100,10210100,102101,0,0,,102101_IMG_01_01,TW02_102101_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
10220100,10220100,102201,0,0,,102201_IMG_01_01,TW02_102201_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
10230101,10230101,102301,1,10230102,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,0,0,0,0,,0,0,0,0
10230102,10230102,102301,2,10230103,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,3600,10000,0,201017031,10,0,0,0,0,0,0,0,0,2,1,0,4,3.5,0,0,0,0,0,,0,0,0,0
10230103,10230103,102301,3,10230104,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,7200,20000,0,201017031,10,0,0,0,0,0,0,0,0,2,1,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10230104,10230104,102301,4,10230105,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,14400,30000,0,201017031,20,0,0,0,0,0,0,0,0,2,1,0,5.5,5,0,0,0,0,0,,0,0,0,0
10230105,10230105,102301,5,10230106,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,28800,40000,0,201017031,20,0,0,0,0,0,0,0,0,2,1,0,6,6,0,0,0,0,0,,0,0,0,0
10230106,10230106,102301,6,10230107,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,43200,50000,0,201017031,30,0,0,0,0,0,0,0,0,2,1,0,7,6.5,0,0,0,0,0,,0,0,0,0
10230107,10230107,102301,7,10230108,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,57600,60000,0,201017031,30,0,0,0,0,0,0,0,0,2,1,0,7.5,7.5,0,0,0,0,0,,0,0,0,0
10230108,10230108,102301,8,10230109,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,72000,70000,0,201017031,30,0,0,0,0,0,0,0,0,2,1,0,8.5,8,0,0,0,0,0,,0,0,0,0
10230109,10230109,102301,9,10230110,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,86400,80000,0,201017031,30,0,0,0,0,0,0,0,0,2,1,0,9,9,0,0,0,0,0,,0,0,0,0
10230110,10230110,102301,10,10230111,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,100800,90000,0,201017031,30,0,0,0,0,0,0,0,0,2,1,0,11,11,0,0,0,0,0,,0,0,0,0
10230111,10230111,102301,11,10230112,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,115200,100000,0,201017031,35,201017032,5,0,0,0,0,0,0,2,1,0,12,12,0,0,0,0,0,,0,0,0,0
10230112,10230112,102301,12,10230113,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,129600,110000,0,201017031,35,201017032,5,0,0,0,0,0,0,2,1,0,13,13,0,0,0,0,0,,0,0,0,0
10230113,10230113,102301,13,10230114,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,144000,120000,0,201017031,35,201017032,5,0,0,0,0,0,0,2,1,0,14,14,0,0,0,0,0,,0,0,0,0
10230114,10230114,102301,14,10230115,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,158400,130000,0,201017031,35,201017032,5,0,0,0,0,0,0,2,1,0,15,15,0,0,0,0,0,,0,0,0,0
10230115,10230115,102301,15,10230116,,102301_IMG_01_01,TW02_102301_IMG_01_01,1,1,172800,140000,0,201017031,35,201017032,5,0,0,0,0,0,0,2,1,0,16,16,0,0,0,0,0,,0,0,0,0
10230116,10230116,102301,16,10230117,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,187200,160000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,17,17,0,0,0,0,0,,0,0,0,0
10230117,10230117,102301,17,10230118,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,201600,180000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,18,18,0,0,0,0,0,,0,0,0,0
10230118,10230118,102301,18,10230119,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,216000,200000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,19,19,0,0,0,0,0,,0,0,0,0
10230119,10230119,102301,19,10230120,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,230400,220000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,20,20,0,0,0,0,0,,0,0,0,0
10230120,10230120,102301,20,10230121,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,244800,240000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,21,21,0,0,0,0,0,,0,0,0,0
10230121,10230121,102301,21,10230122,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,259200,260000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,22,22,0,0,0,0,0,,0,0,0,0
10230122,10230122,102301,22,10230123,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,273600,280000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,23,23,0,0,0,0,0,,0,0,0,0
10230123,10230123,102301,23,10230124,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,288000,300000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,24,24,0,0,0,0,0,,0,0,0,0
10230124,10230124,102301,24,10230125,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,302400,320000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,25,25,0,0,0,0,0,,0,0,0,0
10230125,10230125,102301,25,10230126,,102301_IMG_02_01,TW02_102301_IMG_02_01,1,1,316800,340000,0,201017031,40,201017032,10,0,0,0,0,0,0,2,1,0,26,26,0,0,0,0,0,,0,0,0,0
10230126,10230126,102301,26,10230127,2020/11/27 06:00:00,102301_IMG_03_01,TW02_102301_IMG_03_01,1,1,331200,360000,0,201017031,45,201017032,15,0,0,0,0,0,0,2,1,0,27,27,0,0,0,0,0,,0,0,0,0
10230127,10230127,102301,27,10230128,2020/11/27 06:00:00,102301_IMG_03_01,TW02_102301_IMG_03_01,1,1,345600,380000,0,201017031,45,201017032,15,0,0,0,0,0,0,2,1,0,28,28,0,0,0,0,0,,0,0,0,0
10230128,10230128,102301,28,10230129,2020/11/27 06:00:00,102301_IMG_03_01,TW02_102301_IMG_03_01,1,1,360000,400000,0,201017031,45,201017032,15,0,0,0,0,0,0,2,1,0,29,29,0,0,0,0,0,,0,0,0,0
10230129,10230129,102301,29,10230130,2020/11/27 06:00:00,102301_IMG_03_01,TW02_102301_IMG_03_01,1,1,374400,420000,0,201017031,45,201017032,15,0,0,0,0,0,0,2,1,0,30,30,0,0,0,0,0,,0,0,0,0
10230130,10230130,102301,30,10230131,2020/11/27 06:00:00,102301_IMG_03_01,TW02_102301_IMG_03_01,1,1,388800,440000,0,201017031,50,201017032,20,0,0,0,0,0,0,2,1,0,31,31,0,0,0,0,0,,0,0,0,0
10230201,10230201,102302,1,10230202,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,,0,0,0,0
10230202,10230202,102302,2,10230203,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,3600,10000,0,201017011,10,0,0,0,0,0,0,0,0,2,2,0,4,3.5,0,0,0,0,0,,0,0,0,0
10230203,10230203,102302,3,10230204,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,7200,20000,0,201017011,10,0,0,0,0,0,0,0,0,2,2,0,4.5,4.5,0,0,0,0,0,,0,0,0,0
10230204,10230204,102302,4,10230205,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,14400,30000,0,201017011,20,0,0,0,0,0,0,0,0,2,2,0,5.5,5,0,0,0,0,0,,0,0,0,0
10230205,10230205,102302,5,10230206,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,28800,40000,0,201017011,20,0,0,0,0,0,0,0,0,2,2,0,6,6,0,0,0,0,0,,0,0,0,0
10230206,10230206,102302,6,10230207,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,43200,50000,0,201017011,30,0,0,0,0,0,0,0,0,2,2,0,7,6.5,0,0,0,0,0,,0,0,0,0
10230207,10230207,102302,7,10230208,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,57600,60000,0,201017011,30,0,0,0,0,0,0,0,0,2,2,0,7.5,7.5,0,0,0,0,0,,0,0,0,0
10230208,10230208,102302,8,10230209,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,72000,70000,0,201017011,30,0,0,0,0,0,0,0,0,2,2,0,8.5,8,0,0,0,0,0,,0,0,0,0
10230209,10230209,102302,9,10230210,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,86400,80000,0,201017011,30,0,0,0,0,0,0,0,0,2,2,0,9,9,0,0,0,0,0,,0,0,0,0
10230210,10230210,102302,10,10230211,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,100800,90000,0,201017011,30,0,0,0,0,0,0,0,0,2,2,0,11,11,0,0,0,0,0,,0,0,0,0
10230211,10230211,102302,11,10230212,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,115200,100000,0,201017011,35,201017012,5,0,0,0,0,0,0,2,2,0,12,12,0,0,0,0,0,,0,0,0,0
10230212,10230212,102302,12,10230213,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,129600,110000,0,201017011,35,201017012,5,0,0,0,0,0,0,2,2,0,13,13,0,0,0,0,0,,0,0,0,0
10230213,10230213,102302,13,10230214,,102302_IMG_01_01,TW02_102302_IMG_01_01,1,1,144000,120000,0,201017011,35,201017012,5,0,0,0,0,0,0,2,2,0,14,14,0,0,0,0,0,,0,0,0,0
