_EntriesKey,_Id,_Title,_GroupId,_BaseId,_VariationId,_StoryReleaseType,_ReleaseTriggerId,_ReleaseStep,_UnlockQuestStoryId,_UnlockTriggerStoryId,_SortId
110268013,110268013,STORY_UNIT_NAME_110268013,11026800,110268,1,2,10450301,2,0,110268012,20190131
110268014,110268014,STORY_UNIT_NAME_110268014,11026800,110268,1,2,10450301,3,0,110268013,20190131
110268015,110268015,STORY_UNIT_NAME_110268015,11026800,110268,1,2,10450301,4,0,110268014,20190131
110269011,110269011,STORY_UNIT_NAME_110269011,11026900,110269,1,1,10840101,0,0,0,0
110269012,110269012,STORY_UNIT_NAME_110269012,11026900,110269,1,2,10840101,1,0,110269011,0
110269013,110269013,STORY_UNIT_NAME_110269013,11026900,110269,1,2,10840101,2,0,110269012,0
110269014,110269014,STORY_UNIT_NAME_110269014,11026900,110269,1,2,10840101,3,0,110269013,0
110269015,110269015,STORY_UNIT_NAME_110269015,11026900,110269,1,2,10840101,4,0,110269014,0
110269021,110269021,STORY_UNIT_NAME_110269021,11026900,110269,2,1,10850502,0,0,0,20190813
110269022,110269022,STORY_UNIT_NAME_110269022,11026900,110269,2,2,10850502,1,0,110269021,20190813
110269023,110269023,STORY_UNIT_NAME_110269023,11026900,110269,2,2,10850502,2,0,110269022,20190813
110269024,110269024,STORY_UNIT_NAME_110269024,11026900,110269,2,2,10850502,3,0,110269023,20190813
110269025,110269025,STORY_UNIT_NAME_110269025,11026900,110269,2,2,10850502,4,0,110269024,20190813
110270011,110270011,STORY_UNIT_NAME_110270011,11027000,110270,1,1,10340101,0,0,0,20181031
110270012,110270012,STORY_UNIT_NAME_110270012,11027000,110270,1,2,10340101,1,0,110270011,20181031
110270013,110270013,STORY_UNIT_NAME_110270013,11027000,110270,1,2,10340101,2,0,110270012,20181031
110270014,110270014,STORY_UNIT_NAME_110270014,11027000,110270,1,2,10340101,3,0,110270013,20181031
110270015,110270015,STORY_UNIT_NAME_110270015,11027000,110270,1,2,10340101,4,0,110270014,20181031
110270021,110270021,STORY_UNIT_NAME_110270021,11027000,110270,2,1,10550303,0,0,0,20201016
110270022,110270022,STORY_UNIT_NAME_110270022,11027000,110270,2,2,10550303,1,0,110270021,20201016
110270023,110270023,STORY_UNIT_NAME_110270023,11027000,110270,2,2,10550303,2,0,110270022,20201016
110270024,110270024,STORY_UNIT_NAME_110270024,11027000,110270,2,2,10550303,3,0,110270023,20201016
110270025,110270025,STORY_UNIT_NAME_110270025,11027000,110270,2,2,10550303,4,0,110270024,20201016
110271011,110271011,STORY_UNIT_NAME_110271011,11027100,110271,1,1,10250503,0,0,0,20200612
110271012,110271012,STORY_UNIT_NAME_110271012,11027100,110271,1,2,10250503,1,0,110271011,20200612
110271013,110271013,STORY_UNIT_NAME_110271013,11027100,110271,1,2,10250503,2,0,110271012,20200612
110271014,110271014,STORY_UNIT_NAME_110271014,11027100,110271,1,2,10250503,3,0,110271013,20200612
110271015,110271015,STORY_UNIT_NAME_110271015,11027100,110271,1,2,10250503,4,0,110271014,20200612
110272011,110272011,STORY_UNIT_NAME_110272011,11027200,110272,1,1,10550501,0,0,0,20200512
110272012,110272012,STORY_UNIT_NAME_110272012,11027200,110272,1,2,10550501,1,0,110272011,20200512
110272013,110272013,STORY_UNIT_NAME_110272013,11027200,110272,1,2,10550501,2,0,110272012,20200512
110272014,110272014,STORY_UNIT_NAME_110272014,11027200,110272,1,2,10550501,3,0,110272013,20200512
110272015,110272015,STORY_UNIT_NAME_110272015,11027200,110272,1,2,10550501,4,0,110272014,20200512
110274011,110274011,STORY_UNIT_NAME_110274011,11027400,110274,1,1,10150401,0,0,0,20190228
110274012,110274012,STORY_UNIT_NAME_110274012,11027400,110274,1,2,10150401,1,0,110274011,20190228
110274013,110274013,STORY_UNIT_NAME_110274013,11027400,110274,1,2,10150401,2,0,110274012,20190228
110274014,110274014,STORY_UNIT_NAME_110274014,11027400,110274,1,2,10150401,3,0,110274013,20190228
110274015,110274015,STORY_UNIT_NAME_110274015,11027400,110274,1,2,10150401,4,0,110274014,20190228
110275011,110275011,STORY_UNIT_NAME_110275011,11027500,110275,1,1,10550401,0,1000201,0,20190115
110275012,110275012,STORY_UNIT_NAME_110275012,11027500,110275,1,2,10550401,1,0,110275011,20190115
110275013,110275013,STORY_UNIT_NAME_110275013,11027500,110275,1,2,10550401,2,0,110275012,20190115
110275014,110275014,STORY_UNIT_NAME_110275014,11027500,110275,1,2,10550401,3,0,110275013,20190115
110275015,110275015,STORY_UNIT_NAME_110275015,11027500,110275,1,2,10550401,4,0,110275014,20190115
110276011,110276011,STORY_UNIT_NAME_110276011,11027600,110276,1,1,10340401,0,0,0,20190115
110276012,110276012,STORY_UNIT_NAME_110276012,11027600,110276,1,2,10340401,1,0,110276011,20190115
110276013,110276013,STORY_UNIT_NAME_110276013,11027600,110276,1,2,10340401,2,0,110276012,20190115
110276014,110276014,STORY_UNIT_NAME_110276014,11027600,110276,1,2,10340401,3,0,110276013,20190115
110276015,110276015,STORY_UNIT_NAME_110276015,11027600,110276,1,2,10340401,4,0,110276014,20190115
110277011,110277011,STORY_UNIT_NAME_110277011,11027700,110277,1,1,10840403,0,0,0,20190228
110277012,110277012,STORY_UNIT_NAME_110277012,11027700,110277,1,2,10840403,1,0,110277011,20190228
110277013,110277013,STORY_UNIT_NAME_110277013,11027700,110277,1,2,10840403,2,0,110277012,20190228
110277014,110277014,STORY_UNIT_NAME_110277014,11027700,110277,1,2,10840403,3,0,110277013,20190228
110277015,110277015,STORY_UNIT_NAME_110277015,11027700,110277,1,2,10840403,4,0,110277014,20190228
110280011,110280011,STORY_UNIT_NAME_110280011,11028000,110280,1,1,10850501,0,0,0,20190312
110280012,110280012,STORY_UNIT_NAME_110280012,11028000,110280,1,2,10850501,1,0,110280011,20190312
110280013,110280013,STORY_UNIT_NAME_110280013,11028000,110280,1,2,10850501,2,0,110280012,20190312
110280014,110280014,STORY_UNIT_NAME_110280014,11028000,110280,1,2,10850501,3,0,110280013,20190312
110280015,110280015,STORY_UNIT_NAME_110280015,11028000,110280,1,2,10850501,4,0,110280014,20190312
110281011,110281011,STORY_UNIT_NAME_110281011,11028100,110281,1,1,10450501,0,0,0,20190312
110281012,110281012,STORY_UNIT_NAME_110281012,11028100,110281,1,2,10450501,1,0,110281011,20190312
110281013,110281013,STORY_UNIT_NAME_110281013,11028100,110281,1,2,10450501,2,0,110281012,20190312
110281014,110281014,STORY_UNIT_NAME_110281014,11028100,110281,1,2,10450501,3,0,110281013,20190312
110281015,110281015,STORY_UNIT_NAME_110281015,11028100,110281,1,2,10450501,4,0,110281014,20190312
110281021,110281021,STORY_UNIT_NAME_110281021,11028100,110281,2,1,10350404,0,0,0,20200814
110281022,110281022,STORY_UNIT_NAME_110281022,11028100,110281,2,2,10350404,1,0,110281021,20200814
110281023,110281023,STORY_UNIT_NAME_110281023,11028100,110281,2,2,10350404,2,0,110281022,20200814
110281024,110281024,STORY_UNIT_NAME_110281024,11028100,110281,2,2,10350404,3,0,110281023,20200814
110281025,110281025,STORY_UNIT_NAME_110281025,11028100,110281,2,2,10350404,4,0,110281024,20200814
110299011,110299011,STORY_UNIT_NAME_110299011,11029900,110299,1,1,10540102,0,0,0,20190531
110299012,110299012,STORY_UNIT_NAME_110299012,11029900,110299,1,2,10540102,1,0,110299011,20190531
110299013,110299013,STORY_UNIT_NAME_110299013,11029900,110299,1,2,10540102,2,0,110299012,20190531
110299014,110299014,STORY_UNIT_NAME_110299014,11029900,110299,1,2,10540102,3,0,110299013,20190531
110299015,110299015,STORY_UNIT_NAME_110299015,11029900,110299,1,2,10540102,4,0,110299014,20190531
110299021,110299021,STORY_UNIT_NAME_110299021,11029900,110299,2,1,10750403,0,0,0,20200529
110299022,110299022,STORY_UNIT_NAME_110299022,11029900,110299,2,2,10750403,1,0,110299021,20200529
110299023,110299023,STORY_UNIT_NAME_110299023,11029900,110299,2,2,10750403,2,0,110299022,20200529
110299024,110299024,STORY_UNIT_NAME_110299024,11029900,110299,2,2,10750403,3,0,110299023,20200529
110299025,110299025,STORY_UNIT_NAME_110299025,11029900,110299,2,2,10750403,4,0,110299024,20200529
110301011,110301011,STORY_UNIT_NAME_110301011,11030100,110301,1,1,10140401,0,0,0,20190228
110301012,110301012,STORY_UNIT_NAME_110301012,11030100,110301,1,2,10140401,1,0,110301011,20190228
110301013,110301013,STORY_UNIT_NAME_110301013,11030100,110301,1,2,10140401,2,0,110301012,20190228
110301014,110301014,STORY_UNIT_NAME_110301014,11030100,110301,1,2,10140401,3,0,110301013,20190228
110301015,110301015,STORY_UNIT_NAME_110301015,11030100,110301,1,2,10140401,4,0,110301014,20190228
110301021,110301021,STORY_UNIT_NAME_110301021,11030100,110301,2,1,10140201,0,0,0,20191018
110301022,110301022,STORY_UNIT_NAME_110301022,11030100,110301,2,2,10140201,1,0,110301021,20191018
110301023,110301023,STORY_UNIT_NAME_110301023,11030100,110301,2,2,10140201,2,0,110301022,20191018
110301024,110301024,STORY_UNIT_NAME_110301024,11030100,110301,2,2,10140201,3,0,110301023,20191018
110301025,110301025,STORY_UNIT_NAME_110301025,11030100,110301,2,2,10140201,4,0,110301024,20191018
110302011,110302011,STORY_UNIT_NAME_110302011,11030200,110302,1,1,10540302,0,0,0,20181130
110302012,110302012,STORY_UNIT_NAME_110302012,11030200,110302,1,2,10540302,1,0,110302011,20181130
110302013,110302013,STORY_UNIT_NAME_110302013,11030200,110302,1,2,10540302,2,0,110302012,20181130
110302014,110302014,STORY_UNIT_NAME_110302014,11030200,110302,1,2,10540302,3,0,110302013,20181130
110302015,110302015,STORY_UNIT_NAME_110302015,11030200,110302,1,2,10540302,4,0,110302014,20181130
110302041,110302041,STORY_UNIT_NAME_110302041,11030200,110302,4,1,10650204,0,0,0,20220304
110302042,110302042,STORY_UNIT_NAME_110302042,11030200,110302,4,2,10650204,1,0,110302041,20220304
110302043,110302043,STORY_UNIT_NAME_110302043,11030200,110302,4,2,10650204,2,0,110302042,20220304
110302044,110302044,STORY_UNIT_NAME_110302044,11030200,110302,4,2,10650204,3,0,110302043,20220304
110302045,110302045,STORY_UNIT_NAME_110302045,11030200,110302,4,2,10650204,4,0,110302044,20220304
110303011,110303011,STORY_UNIT_NAME_110303011,11030300,110303,1,1,10640403,0,0,0,20181130
110303012,110303012,STORY_UNIT_NAME_110303012,11030300,110303,1,2,10640403,1,0,110303011,20181130
110303013,110303013,STORY_UNIT_NAME_110303013,11030300,110303,1,2,10640403,2,0,110303012,20181130
110303014,110303014,STORY_UNIT_NAME_110303014,11030300,110303,1,2,10640403,3,0,110303013,20181130
110303015,110303015,STORY_UNIT_NAME_110303015,11030300,110303,1,2,10640403,4,0,110303014,20181130
110304011,110304011,STORY_UNIT_NAME_110304011,11030400,110304,1,1,10840402,0,0,0,20181130
110304012,110304012,STORY_UNIT_NAME_110304012,11030400,110304,1,2,10840402,1,0,110304011,20181130
110304013,110304013,STORY_UNIT_NAME_110304013,11030400,110304,1,2,10840402,2,0,110304012,20181130
110304014,110304014,STORY_UNIT_NAME_110304014,11030400,110304,1,2,10840402,3,0,110304013,20181130
110304015,110304015,STORY_UNIT_NAME_110304015,11030400,110304,1,2,10840402,4,0,110304014,20181130
110305011,110305011,STORY_UNIT_NAME_110305011,11030500,110305,1,1,10750401,0,0,0,20181130
110305012,110305012,STORY_UNIT_NAME_110305012,11030500,110305,1,2,10750401,1,0,110305011,20181130
110305013,110305013,STORY_UNIT_NAME_110305013,11030500,110305,1,2,10750401,2,0,110305012,20181130
110305014,110305014,STORY_UNIT_NAME_110305014,11030500,110305,1,2,10750401,3,0,110305013,20181130
110305015,110305015,STORY_UNIT_NAME_110305015,11030500,110305,1,2,10750401,4,0,110305014,20181130
110310011,110310011,STORY_UNIT_NAME_110310011,11031000,110310,1,1,10240302,0,0,0,20181231
110310012,110310012,STORY_UNIT_NAME_110310012,11031000,110310,1,2,10240302,1,0,110310011,20181231
110310013,110310013,STORY_UNIT_NAME_110310013,11031000,110310,1,2,10240302,2,0,110310012,20181231
110310014,110310014,STORY_UNIT_NAME_110310014,11031000,110310,1,2,10240302,3,0,110310013,20181231
110310015,110310015,STORY_UNIT_NAME_110310015,11031000,110310,1,2,10240302,4,0,110310014,20181231
110310021,110310021,STORY_UNIT_NAME_110310021,11031000,110310,2,1,10650502,0,0,0,20200211
110310022,110310022,STORY_UNIT_NAME_110310022,11031000,110310,2,2,10650502,1,0,110310021,20200211
110310023,110310023,STORY_UNIT_NAME_110310023,11031000,110310,2,2,10650502,2,0,110310022,20200211
110310024,110310024,STORY_UNIT_NAME_110310024,11031000,110310,2,2,10650502,3,0,110310023,20200211
110310025,110310025,STORY_UNIT_NAME_110310025,11031000,110310,2,2,10650502,4,0,110310024,20200211
110311011,110311011,STORY_UNIT_NAME_110311011,11031100,110311,1,1,10440501,0,0,0,20181231
110311012,110311012,STORY_UNIT_NAME_110311012,11031100,110311,1,2,10440501,1,0,110311011,20181231
110311013,110311013,STORY_UNIT_NAME_110311013,11031100,110311,1,2,10440501,2,0,110311012,20181231
110311014,110311014,STORY_UNIT_NAME_110311014,11031100,110311,1,2,10440501,3,0,110311013,20181231
110311015,110311015,STORY_UNIT_NAME_110311015,11031100,110311,1,2,10440501,4,0,110311014,20181231
110312011,110312011,STORY_UNIT_NAME_110312011,11031200,110312,1,1,10540501,0,0,0,20181231
110312012,110312012,STORY_UNIT_NAME_110312012,11031200,110312,1,2,10540501,1,0,110312011,20181231
110312013,110312013,STORY_UNIT_NAME_110312013,11031200,110312,1,2,10540501,2,0,110312012,20181231
110312014,110312014,STORY_UNIT_NAME_110312014,11031200,110312,1,2,10540501,3,0,110312013,20181231
110312015,110312015,STORY_UNIT_NAME_110312015,11031200,110312,1,2,10540501,4,0,110312014,20181231
110313011,110313011,STORY_UNIT_NAME_110313011,11031300,110313,1,1,10250501,0,0,0,20181231
110313012,110313012,STORY_UNIT_NAME_110313012,11031300,110313,1,2,10250501,1,0,110313011,20181231
110313013,110313013,STORY_UNIT_NAME_110313013,11031300,110313,1,2,10250501,2,0,110313012,20181231
110313014,110313014,STORY_UNIT_NAME_110313014,11031300,110313,1,2,10250501,3,0,110313013,20181231
110313015,110313015,STORY_UNIT_NAME_110313015,11031300,110313,1,2,10250501,4,0,110313014,20181231
110313031,110313031,STORY_UNIT_NAME_110313031,11031300,110313,3,1,10150204,0,0,0,20210714
110313032,110313032,STORY_UNIT_NAME_110313032,11031300,110313,3,2,10150204,1,0,110313031,20210714
110313033,110313033,STORY_UNIT_NAME_110313033,11031300,110313,3,2,10150204,2,0,110313032,20210714
110313034,110313034,STORY_UNIT_NAME_110313034,11031300,110313,3,2,10150204,3,0,110313033,20210714
110313035,110313035,STORY_UNIT_NAME_110313035,11031300,110313,3,2,10150204,4,0,110313034,20210714
110314011,110314011,STORY_UNIT_NAME_110314011,11031400,110314,1,1,10340301,0,0,0,20190131
110314012,110314012,STORY_UNIT_NAME_110314012,11031400,110314,1,2,10340301,1,0,110314011,20190131
110314013,110314013,STORY_UNIT_NAME_110314013,11031400,110314,1,2,10340301,2,0,110314012,20190131
110314014,110314014,STORY_UNIT_NAME_110314014,11031400,110314,1,2,10340301,3,0,110314013,20190131
110314015,110314015,STORY_UNIT_NAME_110314015,11031400,110314,1,2,10340301,4,0,110314014,20190131
110315011,110315011,STORY_UNIT_NAME_110315011,11031500,110315,1,1,10140301,0,0,0,20190131
110315012,110315012,STORY_UNIT_NAME_110315012,11031500,110315,1,2,10140301,1,0,110315011,20190131
110315013,110315013,STORY_UNIT_NAME_110315013,11031500,110315,1,2,10140301,2,0,110315012,20190131
110315014,110315014,STORY_UNIT_NAME_110315014,11031500,110315,1,2,10140301,3,0,110315013,20190131
110315015,110315015,STORY_UNIT_NAME_110315015,11031500,110315,1,2,10140301,4,0,110315014,20190131
110316011,110316011,STORY_UNIT_NAME_110316011,11031600,110316,1,1,10730401,0,0,0,20190131
110316012,110316012,STORY_UNIT_NAME_110316012,11031600,110316,1,2,10730401,1,0,110316011,20190131
110316013,110316013,STORY_UNIT_NAME_110316013,11031600,110316,1,2,10730401,2,0,110316012,20190131
110316014,110316014,STORY_UNIT_NAME_110316014,11031600,110316,1,2,10730401,3,0,110316013,20190131
110316015,110316015,STORY_UNIT_NAME_110316015,11031600,110316,1,2,10730401,4,0,110316014,20190131
110317011,110317011,STORY_UNIT_NAME_110317011,11031700,110317,1,1,10650201,0,0,0,20190331
110317012,110317012,STORY_UNIT_NAME_110317012,11031700,110317,1,2,10650201,1,0,110317011,20190331
110317013,110317013,STORY_UNIT_NAME_110317013,11031700,110317,1,2,10650201,2,0,110317012,20190331
110317014,110317014,STORY_UNIT_NAME_110317014,11031700,110317,1,2,10650201,3,0,110317013,20190331
110317015,110317015,STORY_UNIT_NAME_110317015,11031700,110317,1,2,10650201,4,0,110317014,20190331
110318011,110318011,STORY_UNIT_NAME_110318011,11031800,110318,1,1,10550301,0,0,0,20190418
110318012,110318012,STORY_UNIT_NAME_110318012,11031800,110318,1,2,10550301,1,0,110318011,20190418
110318013,110318013,STORY_UNIT_NAME_110318013,11031800,110318,1,2,10550301,2,0,110318012,20190418
110318014,110318014,STORY_UNIT_NAME_110318014,11031800,110318,1,2,10550301,3,0,110318013,20190418
110318015,110318015,STORY_UNIT_NAME_110318015,11031800,110318,1,2,10550301,4,0,110318014,20190418
110318021,110318021,STORY_UNIT_NAME_110318021,11031800,110318,2,1,10650505,0,0,0,20211029
110318022,110318022,STORY_UNIT_NAME_110318022,11031800,110318,2,2,10650505,1,0,110318021,20211029
110318023,110318023,STORY_UNIT_NAME_110318023,11031800,110318,2,2,10650505,2,0,110318022,20211029
110318024,110318024,STORY_UNIT_NAME_110318024,11031800,110318,2,2,10650505,3,0,110318023,20211029
110318025,110318025,STORY_UNIT_NAME_110318025,11031800,110318,2,2,10650505,4,0,110318024,20211029
110319011,110319011,STORY_UNIT_NAME_110319011,11031900,110319,1,1,10340402,0,0,0,20190331
110319012,110319012,STORY_UNIT_NAME_110319012,11031900,110319,1,2,10340402,1,0,110319011,20190331
110319013,110319013,STORY_UNIT_NAME_110319013,11031900,110319,1,2,10340402,2,0,110319012,20190331
110319014,110319014,STORY_UNIT_NAME_110319014,11031900,110319,1,2,10340402,3,0,110319013,20190331
110319015,110319015,STORY_UNIT_NAME_110319015,11031900,110319,1,2,10340402,4,0,110319014,20190331
110327011,110327011,STORY_UNIT_NAME_110327011,11032700,110327,1,1,10150402,0,0,0,20190426
110327012,110327012,STORY_UNIT_NAME_110327012,11032700,110327,1,2,10150402,1,0,110327011,20190426
110327013,110327013,STORY_UNIT_NAME_110327013,11032700,110327,1,2,10150402,2,0,110327012,20190426
110327014,110327014,STORY_UNIT_NAME_110327014,11032700,110327,1,2,10150402,3,0,110327013,20190426
110327015,110327015,STORY_UNIT_NAME_110327015,11032700,110327,1,2,10150402,4,0,110327014,20190426
110328011,110328011,STORY_UNIT_NAME_110328011,11032800,110328,1,1,10550203,0,0,0,20190426
110328012,110328012,STORY_UNIT_NAME_110328012,11032800,110328,1,2,10550203,1,0,110328011,20190426
110328013,110328013,STORY_UNIT_NAME_110328013,11032800,110328,1,2,10550203,2,0,110328012,20190426
110328014,110328014,STORY_UNIT_NAME_110328014,11032800,110328,1,2,10550203,3,0,110328013,20190426
110328015,110328015,STORY_UNIT_NAME_110328015,11032800,110328,1,2,10550203,4,0,110328014,20190426
110333011,110333011,STORY_UNIT_NAME_110333011,11033300,110333,1,1,10750501,0,0,0,20190426
110333012,110333012,STORY_UNIT_NAME_110333012,11033300,110333,1,2,10750501,1,0,110333011,20190426
110333013,110333013,STORY_UNIT_NAME_110333013,11033300,110333,1,2,10750501,2,0,110333012,20190426
110333014,110333014,STORY_UNIT_NAME_110333014,11033300,110333,1,2,10750501,3,0,110333013,20190426
110333015,110333015,STORY_UNIT_NAME_110333015,11033300,110333,1,2,10750501,4,0,110333014,20190426
110291011,110291011,STORY_UNIT_NAME_110291011,11029100,110291,1,1,10150102,0,0,0,20190426
110291012,110291012,STORY_UNIT_NAME_110291012,11029100,110291,1,2,10150102,1,0,110291011,20190426
110291013,110291013,STORY_UNIT_NAME_110291013,11029100,110291,1,2,10150102,2,0,110291012,20190426
110291014,110291014,STORY_UNIT_NAME_110291014,11029100,110291,1,2,10150102,3,0,110291013,20190426
110291015,110291015,STORY_UNIT_NAME_110291015,11029100,110291,1,2,10150102,4,0,110291014,20190426
110066011,110066011,STORY_UNIT_NAME_110066011,11006600,110066,1,1,10640501,0,0,0,20190514
110066012,110066012,STORY_UNIT_NAME_110066012,11006600,110066,1,2,10640501,1,0,110066011,20190514
110066013,110066013,STORY_UNIT_NAME_110066013,11006600,110066,1,2,10640501,2,0,110066012,20190514
110066014,110066014,STORY_UNIT_NAME_110066014,11006600,110066,1,2,10640501,3,0,110066013,20190514
110066015,110066015,STORY_UNIT_NAME_110066015,11006600,110066,1,2,10640501,4,0,110066014,20190514
110066021,110066021,STORY_UNIT_NAME_110066021,11006600,110066,2,1,10350302,0,0,0,20200730
110066022,110066022,STORY_UNIT_NAME_110066022,11006600,110066,2,2,10350302,1,0,110066021,20200730
110066023,110066023,STORY_UNIT_NAME_110066023,11006600,110066,2,2,10350302,2,0,110066022,20200730
110066024,110066024,STORY_UNIT_NAME_110066024,11006600,110066,2,2,10350302,3,0,110066023,20200730
110066025,110066025,STORY_UNIT_NAME_110066025,11006600,110066,2,2,10350302,4,0,110066024,20200730
110325011,110325011,STORY_UNIT_NAME_110325011,11032500,110325,1,1,10150501,0,0,0,20190630
110325012,110325012,STORY_UNIT_NAME_110325012,11032500,110325,1,2,10150501,1,0,110325011,20190630
110325013,110325013,STORY_UNIT_NAME_110325013,11032500,110325,1,2,10150501,2,0,110325012,20190630
110325014,110325014,STORY_UNIT_NAME_110325014,11032500,110325,1,2,10150501,3,0,110325013,20190630
110325015,110325015,STORY_UNIT_NAME_110325015,11032500,110325,1,2,10150501,4,0,110325014,20190630
110326011,110326011,STORY_UNIT_NAME_110326011,11032600,110326,1,1,10250502,0,0,0,20190630
110326012,110326012,STORY_UNIT_NAME_110326012,11032600,110326,1,2,10250502,1,0,110326011,20190630
110326013,110326013,STORY_UNIT_NAME_110326013,11032600,110326,1,2,10250502,2,0,110326012,20190630
110326014,110326014,STORY_UNIT_NAME_110326014,11032600,110326,1,2,10250502,3,0,110326013,20190630
110326015,110326015,STORY_UNIT_NAME_110326015,11032600,110326,1,2,10250502,4,0,110326014,20190630
110307011,110307011,STORY_UNIT_NAME_110307011,11030700,110307,1,1,10250301,0,0,0,20190831
110307012,110307012,STORY_UNIT_NAME_110307012,11030700,110307,1,2,10250301,1,0,110307011,20190831
110307013,110307013,STORY_UNIT_NAME_110307013,11030700,110307,1,2,10250301,2,0,110307012,20190831
110307014,110307014,STORY_UNIT_NAME_110307014,11030700,110307,1,2,10250301,3,0,110307013,20190831
110307015,110307015,STORY_UNIT_NAME_110307015,11030700,110307,1,2,10250301,4,0,110307014,20190831
110307021,110307021,STORY_UNIT_NAME_110307021,11030700,110307,2,1,10450503,0,0,0,20201215
110307022,110307022,STORY_UNIT_NAME_110307022,11030700,110307,2,2,10450503,1,0,110307021,20201215
110307023,110307023,STORY_UNIT_NAME_110307023,11030700,110307,2,2,10450503,2,0,110307022,20201215
110307024,110307024,STORY_UNIT_NAME_110307024,11030700,110307,2,2,10450503,3,0,110307023,20201215
110307025,110307025,STORY_UNIT_NAME_110307025,11030700,110307,2,2,10450503,4,0,110307024,20201215
110340011,110340011,STORY_UNIT_NAME_110340011,11034000,110340,1,1,10740301,0,0,0,20190831
110340012,110340012,STORY_UNIT_NAME_110340012,11034000,110340,1,2,10740301,1,0,110340011,20190831
110340013,110340013,STORY_UNIT_NAME_110340013,11034000,110340,1,2,10740301,2,0,110340012,20190831
110340014,110340014,STORY_UNIT_NAME_110340014,11034000,110340,1,2,10740301,3,0,110340013,20190831
110340015,110340015,STORY_UNIT_NAME_110340015,11034000,110340,1,2,10740301,4,0,110340014,20190831
110340021,110340021,STORY_UNIT_NAME_110340021,11034000,110340,2,1,10850302,0,0,0,20201113
110340022,110340022,STORY_UNIT_NAME_110340022,11034000,110340,2,2,10850302,1,0,110340021,20201113
110340023,110340023,STORY_UNIT_NAME_110340023,11034000,110340,2,2,10850302,2,0,110340022,20201113
110340024,110340024,STORY_UNIT_NAME_110340024,11034000,110340,2,2,10850302,3,0,110340023,20201113
110340025,110340025,STORY_UNIT_NAME_110340025,11034000,110340,2,2,10850302,4,0,110340024,20201113
110259011,110259011,STORY_UNIT_NAME_110259011,11025900,110259,1,1,10150103,0,0,0,20190910
110259012,110259012,STORY_UNIT_NAME_110259012,11025900,110259,1,2,10150103,1,0,110259011,20190910
110259013,110259013,STORY_UNIT_NAME_110259013,11025900,110259,1,2,10150103,2,0,110259012,20190910
110259014,110259014,STORY_UNIT_NAME_110259014,11025900,110259,1,2,10150103,3,0,110259013,20190910
110259015,110259015,STORY_UNIT_NAME_110259015,11025900,110259,1,2,10150103,4,0,110259014,20190910
110260011,110260011,STORY_UNIT_NAME_110260011,11026000,110260,1,1,10540103,0,0,0,20190910
110260012,110260012,STORY_UNIT_NAME_110260012,11026000,110260,1,2,10540103,1,0,110260011,20190910
110260013,110260013,STORY_UNIT_NAME_110260013,11026000,110260,1,2,10540103,2,0,110260012,20190910
110260014,110260014,STORY_UNIT_NAME_110260014,11026000,110260,1,2,10540103,3,0,110260013,20190910
110260015,110260015,STORY_UNIT_NAME_110260015,11026000,110260,1,2,10540103,4,0,110260014,20190910
110337011,110337011,STORY_UNIT_NAME_110337011,11033700,110337,1,1,10750503,0,0,0,20190930
110337012,110337012,STORY_UNIT_NAME_110337012,11033700,110337,1,2,10750503,1,0,110337011,20190930
110337013,110337013,STORY_UNIT_NAME_110337013,11033700,110337,1,2,10750503,2,0,110337012,20190930
110337014,110337014,STORY_UNIT_NAME_110337014,11033700,110337,1,2,10750503,3,0,110337013,20190930
110337015,110337015,STORY_UNIT_NAME_110337015,11033700,110337,1,2,10750503,4,0,110337014,20190930
110337031,110337031,STORY_UNIT_NAME_110337031,11033700,110337,3,1,10850102,0,0,0,20200814
110337032,110337032,STORY_UNIT_NAME_110337032,11033700,110337,3,2,10850102,1,0,110337031,20200814
110337033,110337033,STORY_UNIT_NAME_110337033,11033700,110337,3,2,10850102,2,0,110337032,20200814
110337034,110337034,STORY_UNIT_NAME_110337034,11033700,110337,3,2,10850102,3,0,110337033,20200814
110337035,110337035,STORY_UNIT_NAME_110337035,11033700,110337,3,2,10850102,4,0,110337034,20200814
110336011,110336011,STORY_UNIT_NAME_110336011,11033600,110336,1,1,10350502,0,0,0,20190930
110336012,110336012,STORY_UNIT_NAME_110336012,11033600,110336,1,2,10350502,1,0,110336011,20190930
110336013,110336013,STORY_UNIT_NAME_110336013,11033600,110336,1,2,10350502,2,0,110336012,20190930
110336014,110336014,STORY_UNIT_NAME_110336014,11033600,110336,1,2,10350502,3,0,110336013,20190930
110336015,110336015,STORY_UNIT_NAME_110336015,11033600,110336,1,2,10350502,4,0,110336014,20190930
110335011,110335011,STORY_UNIT_NAME_110335011,11033500,110335,1,1,10540502,0,0,0,20190930
110335012,110335012,STORY_UNIT_NAME_110335012,11033500,110335,1,2,10540502,1,0,110335011,20190930
110335013,110335013,STORY_UNIT_NAME_110335013,11033500,110335,1,2,10540502,2,0,110335012,20190930
110335014,110335014,STORY_UNIT_NAME_110335014,11033500,110335,1,2,10540502,3,0,110335013,20190930
110335015,110335015,STORY_UNIT_NAME_110335015,11033500,110335,1,2,10540502,4,0,110335014,20190930
110335021,110335021,STORY_UNIT_NAME_110335021,11033500,110335,2,1,10450502,0,0,0,20200715
